State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Odisha,Sundergarh,Panposh,Pumpkin,Other,FAQ,16/04/2025,1000,1400,1300
Odisha,Sundergarh,Panposh,Tomato,Other,Non-FAQ,16/04/2025,1200,1600,1500
Odisha,Sundergarh,Sargipali,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,4000,4500,4200
Odisha,Sundergarh,Sargipali,Carrot,Other,FAQ,16/04/2025,4000,4800,4500
Odisha,Sundergarh,Sargipali,Tomato,Other,Non-FAQ,16/04/2025,1000,1500,1200
Punjab,Bhatinda,"Bhagta Bhai Ka",Brinjal,Other,FAQ,16/04/2025,2000,2000,2000
Punjab,Bhatinda,"Bhagta Bhai Ka",Onion,Other,FAQ,16/04/2025,1600,1600,1600
Punjab,Bhatinda,"Bhagta Bhai Ka",Tomato,Other,FAQ,16/04/2025,1700,1700,1700
Punjab,Fazilka,Fazilka,Apple,Other,Medium,16/04/2025,8000,15000,10000
Punjab,Fazilka,Fazilka,Brinjal,Other,FAQ,16/04/2025,800,1500,1000
Punjab,Fazilka,Fazilka,Potato,Other,FAQ,16/04/2025,500,1000,800
Punjab,Fazilka,Jalalabad,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,4400,4500,4450
Punjab,Fazilka,Jalalabad,Lemon,Lemon,FAQ,16/04/2025,5000,5000,5000
Punjab,Fazilka,Jalalabad,"Mousambi(Sweet Lime)",Mousambi,Large,16/04/2025,3400,3600,3500
Punjab,Ferozpur,Zira,"Green Chilli","Green Chilly",FAQ,16/04/2025,1500,2000,1800
Punjab,Gurdaspur,Gurdaspur,"Green Chilli",Other,FAQ,16/04/2025,3200,3600,3400
Punjab,Gurdaspur,Gurdaspur,"Karbuja(Musk Melon)",Other,Medium,16/04/2025,4000,4500,4200
Punjab,Gurdaspur,Gurdaspur,Potato,Other,FAQ,16/04/2025,700,900,800
Punjab,Gurdaspur,Gurdaspur,Tomato,Other,FAQ,16/04/2025,800,1000,900
Punjab,Hoshiarpur,"Garh Shankar",Apple,Other,Medium,16/04/2025,8000,9000,8500
Punjab,Hoshiarpur,"Garh Shankar",Brinjal,Brinjal,FAQ,16/04/2025,700,1400,1000
Punjab,Hoshiarpur,"Garh Shankar",Garlic,Average,FAQ,16/04/2025,4000,5000,4400
Punjab,Hoshiarpur,"Garh Shankar",Potato,Other,Non-FAQ,16/04/2025,500,600,550
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Tomato,Other,FAQ,16/04/2025,1400,1700,1500
Punjab,Hoshiarpur,Mukerian,Brinjal,Round,FAQ,16/04/2025,1300,1700,1500
Punjab,Hoshiarpur,Mukerian,Raddish,Raddish,FAQ,16/04/2025,600,1000,800
Punjab,Jalandhar,Mehatpur,Spinach,Other,FAQ,16/04/2025,2000,2000,2000
Punjab,Jalandhar,"Phillaur(Apra Mandi)","Bitter gourd",Other,FAQ,16/04/2025,3000,3000,3000
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Capsicum,Other,FAQ,16/04/2025,1500,1500,1500
Punjab,Ludhiana,Doraha,"Green Chilli",Other,FAQ,16/04/2025,2400,2700,2650
Punjab,Ludhiana,Ludhiana,Apple,Other,Medium,16/04/2025,2500,8000,5000
Punjab,Ludhiana,Ludhiana,"Bottle gourd",Other,FAQ,16/04/2025,300,600,500
Punjab,Ludhiana,Ludhiana,Brinjal,Other,FAQ,16/04/2025,500,800,700
Punjab,Ludhiana,Ludhiana,Garlic,Other,FAQ,16/04/2025,2800,4500,3500
Punjab,Ludhiana,Ludhiana,"Green Chilli",Other,FAQ,16/04/2025,1000,1400,1200
Punjab,Ludhiana,Ludhiana,"Karbuja(Musk Melon)",Other,Medium,16/04/2025,700,1500,1000
Punjab,Ludhiana,Ludhiana,Onion,Other,FAQ,16/04/2025,500,1600,1100
Punjab,Ludhiana,Ludhiana,Pumpkin,Other,FAQ,16/04/2025,300,700,500
Punjab,Ludhiana,Sahnewal,Potato,Potato,FAQ,16/04/2025,800,800,800
Punjab,Sangrur,Ahmedgarh,Cucumbar(Kheera),Other,FAQ,16/04/2025,800,900,900
Punjab,Sangrur,Ahmedgarh,Potato,Other,FAQ,16/04/2025,650,700,700
Punjab,Tarntaran,Patti,Cucumbar(Kheera),Other,FAQ,16/04/2025,1200,1600,1400
Punjab,Tarntaran,Patti,"Peas Wet",Other,FAQ,16/04/2025,3000,3400,3200
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,16/04/2025,2000,2400,2200
Punjab,Tarntaran,Tarantaran,Brinjal,Other,FAQ,16/04/2025,1400,1600,1500
Rajasthan,Dausa,Lalsot,"Bengal Gram(Gram)(Whole)",Other,FAQ,16/04/2025,5320,5400,5350
Rajasthan,Hanumangarh,Rawatsar,Onion,"1st Sort",FAQ,16/04/2025,1300,1500,1400
Rajasthan,Hanumangarh,Rawatsar,Tomato,Deshi,FAQ,16/04/2025,1400,1600,1500
Rajasthan,"Jaipur Rural",Bassi,Mustard,Other,Non-FAQ,16/04/2025,4100,6025,5062
Rajasthan,"Jaipur Rural",Bassi,Onion,Other,Non-FAQ,16/04/2025,2200,2600,2400
Rajasthan,"Jaipur Rural",Bassi,Potato,Other,Non-FAQ,16/04/2025,1600,2000,1800
Rajasthan,"Jaipur Rural",Bassi,Taramira,Other,FAQ,16/04/2025,5388,5388,5388
Rajasthan,"Jaipur Rural",Bassi,Wheat,Other,Non-FAQ,16/04/2025,2300,2500,2400
Rajasthan,Jalore,Jalore,"Bitter gourd",Other,FAQ,16/04/2025,2500,3000,2800
Rajasthan,Jalore,Jalore,Capsicum,Other,FAQ,16/04/2025,2500,3000,2800
Rajasthan,Jodhpur,"Jodhpur (F&V)",Mango,Badami,Medium,16/04/2025,3000,6000,4500
Rajasthan,Jodhpur,"Jodhpur (F&V)",Pomegranate,Other,Medium,16/04/2025,4000,8000,6000
Telangana,Hyderabad,"Mahboob Manison",Onion,"2nd Sort",Non-FAQ,16/04/2025,300,1200,1000
Telangana,Hyderabad,"Mahboob Manison","Tamarind Fruit",Chapathi,FAQ,16/04/2025,8500,12000,10000
Telangana,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,16/04/2025,2150,2300,2200
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Cabbage,Cabbage,FAQ,16/04/2025,900,900,900
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Colacasia,Colacasia,FAQ,16/04/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Onion,"1st Sort",Non-FAQ,16/04/2025,1800,1800,1800
Tripura,"North Tripura",Dasda,Brinjal,Round/Long,FAQ,16/04/2025,1500,2000,1750
Tripura,Sepahijala,Sonamura,"Banana - Green","Banana - Green",FAQ,16/04/2025,5000,7000,6000
Tripura,Sepahijala,Sonamura,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,3200,4000,3500
Tripura,Sepahijala,Sonamura,Fish,Rahu(Local),FAQ,16/04/2025,20000,22000,21000
Tripura,Sepahijala,Sonamura,Rice,Fine,FAQ,16/04/2025,4800,5000,4900
"Uttar Pradesh",Agra,Fatehabad,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,700,800,750
"Uttar Pradesh",Aligarh,Charra,Brinjal,Brinjal,FAQ,16/04/2025,1400,1600,1500
"Uttar Pradesh",Aligarh,Charra,Tomato,Deshi,FAQ,16/04/2025,700,800,750
"Uttar Pradesh",Aligarh,Charra,Wheat,Dara,FAQ,16/04/2025,2450,2500,2475
"Uttar Pradesh",Badaun,Babrala,Wheat,Dara,Non-FAQ,16/04/2025,2440,2460,2450
"Uttar Pradesh",Ballia,Rasda,Onion,Red,FAQ,16/04/2025,1510,1625,1575
"Uttar Pradesh",Ballia,Vilthararoad,Apple,Apple,Medium,16/04/2025,8700,8800,8750
"Uttar Pradesh",Ballia,Vilthararoad,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,1650,1800,1700
"Uttar Pradesh",Ballia,Vilthararoad,Brinjal,Brinjal,FAQ,16/04/2025,1500,1600,1550
"Uttar Pradesh",Bulandshahar,Gulavati,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,1400,1600,1500
"Uttar Pradesh",Bulandshahar,Gulavati,Potato,Desi,FAQ,16/04/2025,800,1000,900
"Uttar Pradesh",Bulandshahar,Sikarpur,Ginger(Green),"Green Ginger",FAQ,16/04/2025,3800,4000,3900
"Uttar Pradesh",Bulandshahar,Siyana,Gur(Jaggery),Yellow,FAQ,16/04/2025,3100,3200,3160
"Uttar Pradesh",Etah,Aliganj,Wheat,Dara,FAQ,16/04/2025,2500,2515,2510
"Uttar Pradesh",Etawah,Jasvantnagar,Tomato,Hybrid,FAQ,16/04/2025,850,950,900
"Uttar Pradesh",Firozabad,Sirsaganj,Tomato,Hybrid,FAQ,16/04/2025,1000,1200,1100
"Uttar Pradesh",Kaushambi,Manjhanpur,Tomato,Deshi,FAQ,16/04/2025,520,660,580
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,1300,1350,1320
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Garlic,Garlic,FAQ,16/04/2025,2500,2560,2530
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Potato,Desi,FAQ,16/04/2025,1600,1690,1630
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,600,800,700
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,700,900,800
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Tomato,Hybrid,FAQ,16/04/2025,500,700,600
"Uttar Pradesh",Rampur,Tanda(Rampur),Brinjal,Other,FAQ,16/04/2025,800,840,820
"Uttar Pradesh",Rampur,Tanda(Rampur),Pumpkin,Other,FAQ,16/04/2025,800,840,820
"Uttar Pradesh",Sambhal,Sambhal,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,500,820,600
"Uttar Pradesh",Sambhal,Sambhal,Cauliflower,Cauliflower,FAQ,16/04/2025,800,1050,1000
"Uttar Pradesh",Sambhal,Sambhal,Potato,Desi,FAQ,16/04/2025,700,1360,1000
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Pumpkin,Pumpkin,FAQ,16/04/2025,800,900,850
Uttrakhand,Dehradoon,Vikasnagar,"Bottle gourd",Other,FAQ,16/04/2025,700,1000,1000
Uttrakhand,Dehradoon,Vikasnagar,Pumpkin,Other,FAQ,16/04/2025,600,700,700
Uttrakhand,Haridwar,"Haridwar Union",Brinjal,Other,FAQ,16/04/2025,800,1000,900
Uttrakhand,Haridwar,"Haridwar Union",Garlic,Average,FAQ,16/04/2025,5000,7000,6000
Uttrakhand,Haridwar,"Haridwar Union",Grapes,Other,Medium,16/04/2025,5000,6000,5500
Uttrakhand,Haridwar,"Haridwar Union","Green Chilli","Green Chilly",FAQ,16/04/2025,1500,2000,1700
Uttrakhand,Haridwar,"Haridwar Union",Onion,Onion,FAQ,16/04/2025,1200,1800,1500
Uttrakhand,Haridwar,"Haridwar Union",Pomegranate,Pomogranate,Small,16/04/2025,1000,2000,1500
Uttrakhand,Haridwar,"Haridwar Union",Pumpkin,Pumpkin,FAQ,16/04/2025,500,700,600
Uttrakhand,Haridwar,Roorkee,"Bitter gourd",Other,FAQ,16/04/2025,600,800,700
Uttrakhand,Haridwar,Roorkee,Potato,Other,FAQ,16/04/2025,800,1200,1000
"West Bengal",Coochbehar,Coochbehar,Brinjal,Round,FAQ,16/04/2025,1800,2000,1900
"West Bengal",Coochbehar,Coochbehar,Onion,Other,FAQ,16/04/2025,1800,2000,1900
"West Bengal",Coochbehar,Dinhata,"Green Chilli","Green Chilly",FAQ,16/04/2025,3000,3500,3200
"West Bengal",Coochbehar,Mekhliganj,Brinjal,Other,FAQ,16/04/2025,1800,2200,2000
"West Bengal",Coochbehar,Toofanganj,"Pointed gourd (Parval)",Other,FAQ,16/04/2025,4000,4500,4200
"West Bengal",Hooghly,Sheoraphuly,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,1800,2000,1900
"West Bengal",Medinipur(W),Ghatal,"Green Chilli","Green Chilly",FAQ,16/04/2025,3500,3700,3600
"West Bengal",Medinipur(W),Ghatal,Mustard,"Yellow (Black)",FAQ,16/04/2025,5900,6100,6000
"West Bengal",Medinipur(W),Ghatal,Rice,Common,FAQ,16/04/2025,3500,3700,3600
"Andhra Pradesh",Guntur,Pidugurala(Palnadu),"Dry Chillies",Red,FAQ,16/04/2025,9000,12600,12000
"Andhra Pradesh","West Godavari",Chintalapudi,Lemon,Lemon,FAQ,16/04/2025,6800,7400,7100
Bihar,Madhubani,Jainagar,Onion,Medium,FAQ,16/04/2025,3800,4000,3900
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cucumbar(Kheera),Other,FAQ,16/04/2025,600,1500,1100
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,16/04/2025,300,500,400
Gujarat,Amreli,Damnagar,Lemon,Lemon,FAQ,16/04/2025,9950,12000,11500
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,FAQ,16/04/2025,6500,7100,6800
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Bottle gourd",Other,FAQ,16/04/2025,500,1000,1000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Green Chilli",Other,FAQ,16/04/2025,2000,2500,2000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Tomato,Other,FAQ,16/04/2025,800,1000,1000
Gujarat,Junagarh,Mangrol,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",FAQ,16/04/2025,5350,5500,5475
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,500,4000,2250
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Potato,Potato,FAQ,16/04/2025,200,320,260
Gujarat,Sabarkantha,Modasa,Soanf,Soanf,FAQ,16/04/2025,7750,15565,15565
Gujarat,Sabarkantha,Modasa,Wheat,"Lokwan Gujrat",FAQ,16/04/2025,2425,2975,2975
Gujarat,Sabarkantha,Modasa(Tintoi),Wheat,Lokwan,FAQ,16/04/2025,2350,2875,2875
Gujarat,Surat,Surat,"Banana - Green",Other,FAQ,16/04/2025,1000,1700,1350
Gujarat,Surat,Surat,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,1500,3500,2500
Gujarat,Surat,Surat,Cowpea(Veg),Other,FAQ,16/04/2025,5000,7500,6750
Gujarat,Surat,Surat,Cucumbar(Kheera),Other,FAQ,16/04/2025,800,2600,1700
Gujarat,Surat,Surat,"Mango (Raw-Ripe)",Other,FAQ,16/04/2025,2500,9000,5750
Gujarat,Surat,Surat,"Papaya (Raw)",Other,FAQ,16/04/2025,1000,1500,1250
Gujarat,Surat,Surat,"Sponge gourd",Other,FAQ,16/04/2025,1500,3000,2250
Gujarat,Surat,Surat,"Turmeric (raw)",Other,FAQ,16/04/2025,4000,10500,7250
Gujarat,Valsad,Pardi,Chikoos(Sapota),Other,Large,16/04/2025,1500,1800,1800
Haryana,Gurgaon,Gurgaon,Carrot,Other,FAQ,16/04/2025,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,16/04/2025,5000,10000,7500
Haryana,Gurgaon,Gurgaon,Potato,Other,FAQ,16/04/2025,1000,1200,1100
Haryana,Gurgaon,Gurgaon,Tomato,Other,FAQ,16/04/2025,1000,1200,1100
Haryana,Hissar,Uklana,Cauliflower,Cauliflower,FAQ,16/04/2025,500,600,600
Haryana,Hissar,Uklana,Tomato,Other,FAQ,16/04/2025,600,900,900
Haryana,Kurukshetra,Pehowa,Potato,Other,Non-FAQ,16/04/2025,450,500,500
Haryana,Mahendragarh-Narnaul,Narnaul,Lemon,Lemon,FAQ,16/04/2025,8000,9000,9000
Haryana,Mahendragarh-Narnaul,Narnaul,Mango,Other,Medium,16/04/2025,4000,7000,6000
Haryana,Mahendragarh-Narnaul,Narnaul,Pumpkin,Pumpkin,FAQ,16/04/2025,500,800,600
Haryana,Mahendragarh-Narnaul,Narnaul,Raddish,Raddish,FAQ,16/04/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,"Sponge gourd","Sponge gourd",FAQ,16/04/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Tomato,Tomato,FAQ,16/04/2025,1000,1200,1200
Haryana,Mahendragarh-Narnaul,Narnaul,"Water Melon","Water Melon",Medium,16/04/2025,800,1000,1000
Haryana,Panipat,Panipat,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,700,900,800
Haryana,Panipat,Panipat,Chikoos(Sapota),Other,Medium,16/04/2025,3000,3400,3200
Haryana,Panipat,Panipat,Cucumbar(Kheera),Other,FAQ,16/04/2025,800,1200,1000
Haryana,Panipat,Panipat,Tomato,Other,FAQ,16/04/2025,1000,1400,1200
Haryana,Panipat,Panipat(Baharpur),Wheat,Other,FAQ,16/04/2025,2425,2425,2425
Haryana,Rohtak,Meham,"Water Melon",Other,Medium,16/04/2025,1000,1000,1000
Haryana,Sonipat,Gohana,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,3000,5000,4000
Haryana,Sonipat,Gohana,"Green Chilli",Other,FAQ,16/04/2025,3000,5000,4000
Haryana,Sonipat,Gohana,Tomato,Tomato,Non-FAQ,16/04/2025,600,1200,800
Haryana,"Yamuna Nagar",Chhachrauli,"Green Chilli","Green Chilly",FAQ,16/04/2025,4000,4000,4000
Haryana,"Yamuna Nagar",Chhachrauli,Raddish,Raddish,FAQ,16/04/2025,600,600,600
Haryana,"Yamuna Nagar",Chhachrauli,Spinach,Spinach,FAQ,16/04/2025,500,1200,500
"Himachal Pradesh",Bilaspur,Bilaspur,Onion,Other,FAQ,16/04/2025,2300,2500,2400
"Himachal Pradesh",Bilaspur,Bilaspur,Raddish,Other,FAQ,16/04/2025,700,1200,1000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Banana,"Banana - Ripe",Medium,16/04/2025,3500,3700,3600
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cabbage,Cabbage,FAQ,16/04/2025,1000,1100,1100
"Himachal Pradesh",Kangra,Kangra(Baijnath),Coriander(Leaves),Coriander,FAQ,16/04/2025,4000,5000,4500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Green Chilli","Green Chilly",FAQ,16/04/2025,4000,4500,4200
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Mousambi(Sweet Lime)",Mousambi,Medium,16/04/2025,5800,6000,5800
"Himachal Pradesh",Kangra,Kangra(Baijnath),Onion,Onion,FAQ,16/04/2025,2200,2400,2300
"Himachal Pradesh",Kangra,Kangra(Baijnath),Tomato,Tomato,FAQ,16/04/2025,1400,1600,1400
"Himachal Pradesh",Kangra,Palampur,Banana,"Banana - Ripe",Medium,16/04/2025,4500,5000,4700
"Himachal Pradesh",Kangra,Palampur,Brinjal,Brinjal,FAQ,16/04/2025,2000,2500,2200
"Himachal Pradesh",Kangra,Palampur,Capsicum,Capsicum,FAQ,16/04/2025,1500,1600,1550
"Himachal Pradesh",Kangra,Palampur,Cauliflower,Cauliflower,FAQ,16/04/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Palampur,Garlic,Average,FAQ,16/04/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Palampur,Guava,Other,Medium,16/04/2025,7000,7500,7200
"Himachal Pradesh",Kangra,Palampur,"Karbuja(Musk Melon)",Karbhuja,Medium,16/04/2025,2500,3000,2700
"Himachal Pradesh",Kangra,Palampur,Kinnow,Other,Medium,16/04/2025,6800,7200,7000
"Himachal Pradesh",Kangra,Palampur,Mango,Safeda,Medium,16/04/2025,10000,11000,10500
"Himachal Pradesh",Kangra,Palampur,Onion,Other,FAQ,16/04/2025,2200,2300,2250
"Himachal Pradesh",Kangra,Palampur,Spinach,Spinach,FAQ,16/04/2025,2000,2500,2200
Karnataka,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,16/04/2025,2000,3500,3000
Karnataka,Bangalore,Ramanagara,"Bunch Beans","Bunch Beans",FAQ,16/04/2025,3000,3600,3200
Karnataka,Bangalore,Ramanagara,Carrot,Carrot,FAQ,16/04/2025,1500,2200,2000
Karnataka,Bangalore,Ramanagara,Ginger(Green),"Green Ginger",FAQ,16/04/2025,2500,3400,3000
Karnataka,Bangalore,Ramanagara,"Green Chilli","Green Chilly",FAQ,16/04/2025,3200,5500,4800
Karnataka,Bangalore,Ramanagara,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,16/04/2025,3400,4000,3600
Karnataka,Bangalore,Ramanagara,"Sweet Pumpkin","Sweet Pumpkin",FAQ,16/04/2025,400,600,500
Karnataka,Shimoga,Shimoga,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,16/04/2025,9800,11500,10650
Karnataka,Shimoga,Shimoga,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,16/04/2025,9600,14500,12050
Karnataka,Shimoga,Shimoga,Brinjal,Brinjal,FAQ,16/04/2025,800,1000,900
Karnataka,Shimoga,Shimoga,Cabbage,Cabbage,FAQ,16/04/2025,200,400,300
Karnataka,Shimoga,Shimoga,Cauliflower,Cauliflower,FAQ,16/04/2025,800,1000,900
Karnataka,Shimoga,Shimoga,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,16/04/2025,10400,10600,10500
Karnataka,Shimoga,Shimoga,Mustard,Other,FAQ,16/04/2025,5600,7600,6600
Karnataka,Shimoga,Shimoga,Onion,Onion,FAQ,16/04/2025,1600,2600,2100
Karnataka,Shimoga,Shimoga,Tomato,Tomato,FAQ,16/04/2025,400,800,600
Kerala,Alappuzha,Aroor,Onion,Big,FAQ,16/04/2025,2400,2600,2500
Kerala,Alappuzha,Aroor,Tomato,Other,FAQ,16/04/2025,2800,3000,2900
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,16/04/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,16/04/2025,4000,4500,4000
Kerala,Ernakulam,Piravam,Amphophalus,Other,FAQ,16/04/2025,5000,7000,6000
Kerala,Ernakulam,Piravam,"Banana - Green",Other,FAQ,16/04/2025,5000,7000,6000
Kerala,Ernakulam,Piravam,"Bitter gourd",Other,FAQ,16/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,Cabbage,Other,FAQ,16/04/2025,4000,6000,5000
Kerala,Ernakulam,Piravam,Cucumbar(Kheera),Other,FAQ,16/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,"Green Chilli",Other,FAQ,16/04/2025,6000,8000,7000
Kerala,Ernakulam,Piravam,"Indian Beans (Seam)",Other,FAQ,16/04/2025,4000,6000,5000
Kerala,Ernakulam,Piravam,Tapioca,Other,FAQ,16/04/2025,2500,3500,3000
Kerala,Ernakulam,Thrippunithura,Banana,Poovan,Medium,16/04/2025,6000,8000,6200
Kerala,Ernakulam,Thrippunithura,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,Brinjal,Brinjal,FAQ,16/04/2025,5500,6000,5700
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,16/04/2025,4400,6000,4600
Kerala,Ernakulam,Thrippunithura,Ginger(Green),"Green Ginger",FAQ,16/04/2025,6000,10000,7000
Kerala,Ernakulam,Thrippunithura,"Green Chilli","Green Chilly",FAQ,16/04/2025,4500,8000,5000
Kerala,Ernakulam,Thrippunithura,"Leafy Vegetable",Other,FAQ,16/04/2025,7000,8000,7200
Kerala,Ernakulam,Thrippunithura,Tapioca,Tapioca,FAQ,16/04/2025,3000,4000,3200
Kerala,Kannur,Kannur,"Banana - Green",Other,FAQ,16/04/2025,6000,6200,6100
Kerala,Kannur,Kannur,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,7000,7400,7200
Kerala,Kannur,Kannur,"Black pepper",Other,FAQ,16/04/2025,65000,70000,66000
Kerala,Kannur,Kannur,"Coconut Oil",Other,FAQ,16/04/2025,30000,31000,30500
Kerala,Kannur,Kannur,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,2000,2200,2100
Kerala,Kannur,Kannur,Onion,Other,FAQ,16/04/2025,2200,2400,2300
Kerala,Kannur,Payyannur,"Black pepper",Other,FAQ,16/04/2025,68000,70000,69000
Kerala,Kannur,Payyannur,Cucumbar(Kheera),Other,FAQ,16/04/2025,2300,2500,2400
Kerala,Kannur,Payyannur,Pumpkin,Other,FAQ,16/04/2025,1700,1900,1800
Kerala,Kannur,Payyannur,Tapioca,Other,FAQ,16/04/2025,4000,4200,4100
Kerala,Kasargod,Manjeswaram,Ginger(Green),"Green Ginger",FAQ,16/04/2025,6000,7000,6500
Kerala,Kasargod,Manjeswaram,"Indian Beans (Seam)",Other,FAQ,16/04/2025,5000,6000,5500
Kerala,Kasargod,Manjeswaram,"Long Melon(Kakri)",Other,FAQ,16/04/2025,14000,16000,15000
Kerala,Kasargod,Manjeswaram,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,16/04/2025,7000,8000,7500
Kerala,Kollam,Anchal,Amaranthus,Other,FAQ,16/04/2025,2600,2800,2700
Kerala,Kollam,Anchal,Beetroot,Other,FAQ,16/04/2025,5500,5700,5600
Kerala,Kollam,Anchal,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,4600,4800,4700
Kerala,Kollam,Anchal,Pumpkin,Pumpkin,FAQ,16/04/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Beetroot,Beetroot,FAQ,16/04/2025,3800,4000,3900
Kerala,Kottayam,Athirampuzha,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,6800,7000,6900
Kerala,Kottayam,Athirampuzha,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,1800,2000,1900
Kerala,Kottayam,Athirampuzha,Carrot,Carrot,FAQ,16/04/2025,3800,4000,3900
Kerala,Kottayam,Athirampuzha,Colacasia,Other,FAQ,16/04/2025,5800,6000,5900
Kerala,Kottayam,Athirampuzha,Snakeguard,Snakeguard,FAQ,16/04/2025,4200,4400,4300
Kerala,Kottayam,Athirampuzha,Tomato,Tomato,FAQ,16/04/2025,2500,2700,2600
Kerala,Kottayam,Ettumanoor,"Bitter gourd",Other,FAQ,16/04/2025,5600,6000,5800
Kerala,Kottayam,Ettumanoor,Cabbage,Other,FAQ,16/04/2025,2300,2500,2400
Kerala,Kottayam,Ettumanoor,"Elephant Yam (Suran)",Other,FAQ,16/04/2025,5400,5700,5500
Kerala,Kottayam,Ettumanoor,Tomato,Tomato,FAQ,16/04/2025,2800,3200,3000
Kerala,Kottayam,Kuruppanthura,Beetroot,Beetroot,FAQ,16/04/2025,3600,4500,4000
Kerala,Kottayam,Kuruppanthura,Cabbage,Cabbage,FAQ,16/04/2025,3000,5000,4000
Kerala,Kottayam,Kuruppanthura,Carrot,Carrot,FAQ,16/04/2025,4000,5000,4300
Kerala,Kottayam,Kuruppanthura,Cowpea(Veg),"Cowpea (Veg)",FAQ,16/04/2025,4000,5000,4500
Kerala,Kottayam,Kuruppanthura,Ginger(Green),"Green Ginger",FAQ,16/04/2025,6500,7500,7090
Kerala,Kottayam,Kuruppanthura,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,16/04/2025,3000,4000,3600
